File ID,Name,Cloud Dir,SHA256,Size,Last Modified,Created At DB,Version ID,Method,Processed At,Text Path,Valid Words Ratio,Quality Report,Preview Text
5,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95/%D0%A0%D1%81%D0%B2.pdf""; ""Рсв.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95""; ""95"")",94deeeea1d6caae1298deed41c2f07e89e3bba3422dd979935660b7ea92b4a84,129374,2025-03-17 07:47:02,2025-05-28 13:32:32.906432,5,pdfplumber,2025-05-28 13:32:32.984442,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Рсв.pdf.txt,0.8771331058020477,"total_chars: 2158
total_words: 293
valid_words_count: 257
invalid_words_count: 36
trash_chars_ratio: 0.17979610750695088
invalid_words: -, -, -, кнд, -, -, б, щ, а, ь, ю, а, а, -, -, а, а, ж, а, а, а, ь, пф, c, -, c, f, c, b, e, b, a, b, d, e, -
most_common_words: о(10), -(9), в(9), и(9), с(8), а(8), н(8), код(6), е(6), т(6)","-1620-fabh- ИНН 7 7 2 7 4 0 6 1 5 8 - - КПП Стр. 7 7 2 7 0 1 0 0 1 001 Форма по КНД 1151111 Расчет по страховым взносам Номер корректировки Расчетный (отчетный) период (код) Календарный год 0 - - 3 1 2 0 2 3 Представляется в налоговый орган (код) По месту нахождения (учета) (код) 7 7 2 7 2 1 4 О Б Щ Е С Т В О С О Г Р А Н И Ч Е Н Н О Й О Т В Е Т С Т В Е Н Н О С Т Ь Ю "" А К А Д Е М И Я Д П О "" (наименование организации, обособленного подразделения / фамилия, имя, отчество индивидуального предпринимателя, главы крестьянского (фермерского) хозяйства, физического лица) Среднесписочная численность (чел.) ОГРНИП 9 Форма реорганизации (ликвидация) (код) / Лишение полномочий (закрытие) обособленного подразделения (код) ИНН / КПП реорганизованной организации ИНН / КПП лишенного полномочий (закрытого) обособленного / подразделения Номер контактного телефона + 7 ( 8 0 0 ) 7 0 7 - 7 1 - 9 1 Расчет составлен на страницах с приложением подтверждающих документов или их копий на листах 0 2 5 Достоверно..."
6,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95/%D0%A3%D0%BF%D1%80%D0%BE%D1%89%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B1%D1%83%D1%85%D0%B3%D0%B0%D0%BB%D1%82%D0%B5%D1%80%D1%81%D0%BA%D0%B0%D1%8F%20%28%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0%D1%8F%2C%20%D1%81%202019%2C%205.03%29%20%281%29.pdf""; ""Упрощенная бухгалтерская (финансовая, с 2019, 5.03) (1).pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95""; ""95"")",5e2eb23304c89f548260b4a63f743e2aecb647763f6eeae567ba826c92e0f954,166673,2025-03-17 07:47:03,2025-05-28 13:32:35.588686,6,pdfplumber,2025-05-28 13:32:35.688649,"E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Упрощенная бухгалтерская (финансовая, с 2019, 5.03) (1).pdf.txt",0.7428571428571429,"total_chars: 595
total_words: 70
valid_words_count: 52
invalid_words_count: 18
trash_chars_ratio: 0.40336134453781514
invalid_words: -, -, -, -, -, -, -, -, -, -, a, b, -, -, b, a, a, e
most_common_words: -(12), a(3), по(2), за(2), год(2), расходы(2), прочие(2), доходы(2), прибыль(2), b(2)","!1590!dabd! ИНН 7727406158-- КПП 772701001 Стр. 001 Форма по КНД 0710096 Упрощенная бухгалтерская (финансовая) отчетность Номер корректировки Отчетный период (код)* Отчетный год 1 - - 3 4 2 0 2 2 О Б Щ Е С Т В О С О Г Р А Н И Ч Е Н Н О Й О Т В Е Т С Т В Е Н Н О С Т Ь Ю "" А К А Д Е М И Я Д П О "" (наименование организации) Код вида экономической деятельности по классификатору ОКВЭД 2 . . 8 5 4 2 Код по ОКПО 3 5 8 1 5 5 7 2 Форма собственности (по ОКФС) 1 6 Организационно-правовая форма (по ОКОПФ) 1 2 3 0 0 Единица измерения: (тыс. руб. – код по ОКЕИ) 3 8 4 Местонахождение (адрес) 1 1 7 4 6 1 , Г О Р О Д М О С К В А , В Н . Т Е Р . Г . М У Н И Ц И П А Л Ь Н Ы Й О К Р У Г Ч Е Р Е М У Ш К И , У Л К А Х О В К А , Д О М На страницах с приложением документов или их копий на листах 0 0 3 Достоверность и полноту сведений, указанных Заполняется работником налогового органа в настоящем документе, подтверждаю: Сведения о представлении документа 1 – руководитель Данный документ представлен (код) 1 2..."
18,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/CCI08122020_0023-scaled.jpg""; ""CCI08122020_0023-scaled.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",2be46713d96ede16cb4a43c99d6bc65c920d19ed4320dcbf5caa2470063dd996,1152752,2025-03-17 07:47:03,2025-05-28 13:37:04.591741,18,image_ocr,2025-05-28 13:37:04.683206,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\CCI08122020_0023-scaled.jpg.txt,,,"ФЕДЕРАЛЬНАЯ СЛУЖБА TO НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА  Территориальный отдел Управления Федеральной службы NO надзору в сфере защиты прав потребителей и благополучия человека по городу Москве в Южном административном округе города Москвы     (вапменование территориального opraita)  САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОЕ ЗАКЛЮЧЕНИЕ  No 77.16.16.000.M.005970.09.19 — от — 27 сентября 2019 г.  Настоящим санитарно-эпидемиологическим заключением удостоверяется, что производство (заявленный BUA, деятельности, работы, услуги) (перечислить виды деятельности (работ, yenyr), ANA производства — виды выпускаемой продукции; наименование  объекта, Фактический anpec): Здания, строе HA, сооружения, помещения, оборудование и иное имущество, используемые для осуществления образовательной деятельности: профессиональное обучение; Учебная аудитория OOO ""Академия ДПО""'; г. Москва, ЮАО, Хлебозаводский проезд, дом 7, стр. 9, эт. 5, пом."
19,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/Pismo-MCHS-1-stranitsa_page-0001-1.jpg""; ""Pismo-MCHS-1-stranitsa_page-0001-1.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",6e1472d74f29db1b800d76de9a063b037e583d8438a84d09dc9dfa25db4c5790,646441,2025-03-17 07:47:03,2025-05-28 13:37:08.558894,19,image_ocr,2025-05-28 13:37:08.640126,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Pismo-MCHS-1-stranitsa_page-0001-1.jpg.txt,,,"МИНИСТЕРСТВА РОССИЙСКО  МЧС РОССИИ ГЛАВНОЕ УПРАВЛЕНИЕ Генеральному директору ОЙ ФЕДЕРАЦИИ «Академия ДПО» ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, 099 ane  ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ, И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ И.А. Мандажи СТИХИЙНЫХ БЕДСТВИЙ ПО Г. МОСКВЕ     УПРАВЛЕНИЕ НАДЗОРНОЙ ДЕЯТЕЛЬНОСТИ  И ПРОФИЛАКТИЧЕСКОЙ РАБОТЫ (УНПР Главного управления МЧС России по г. Москве) >     ya. Пречистенка, д. р. 1, Москва, 119034 Телефон: (499) 244-83-93 доб. 11-108, 11-109 Факс: (495) 637-43-89  (3. A ALAO ОР Р  на No or  В соответствии с Вашим обращением от 10.11.2020 Ne B-108-2110 в Управлении надзорной деятельности и профилактической работы Главного управлении МЧС России по г. Москве рассмотрены представленные программы обучения пожарно-техническому минимуму для категорий обучаемых:  руководителей и ответственных за пожарную безопасность дошкольных учреждений и общеобразовательных школ;  воспитателей дошкольных учреждений;  сотрудников, осуществляющих круглосуточную охрану организаций, и руководителей подразделени..."
20,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/Pismo-MCHS-str.2_page-0001.jpg""; ""Pismo-MCHS-str.2_page-0001.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",69b8c58770cf7aab419270517a7a5e3db1a3e05da578ea9bcac50035795ce5af,199719,2025-03-17 07:47:03,2025-05-28 13:37:10.749895,20,image_ocr,2025-05-28 13:37:10.841953,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Pismo-MCHS-str.2_page-0001.jpg.txt,,,"Указанные — программы — обучения — пожарно-техническому — минимуму удовлетворяют требованиям Норм пожарной безопасности «Обучение мерам пожарной безопасности работников организаций», утвержденных — приказом МЧС России от 12.12.2007 № 645.  Приложение: программы обучения на 272 л. в 1 экз.  Заместитель начальника Главного управления — начальник Управления * М.В. Комаров  А.Н. Лафёров (499) 244-83-93 (доб. 11-228)"
21,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/Uvedomlenie_page-0001.jpg""; ""Uvedomlenie_page-0001.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",e6eccb32bd8de4fa6db58d365cbb4f0d1987e72e224323d56f90ad70bb47ec16,579332,2025-03-17 07:47:04,2025-05-28 13:37:14.467115,21,image_ocr,2025-05-28 13:37:14.561117,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Uvedomlenie_page-0001.jpg.txt,,,"Общество с ограниченной        ответственностью «Академия ДПО» МИНИСТЕРСТВО 117042, г. Москва, ТРУДА И СОЦИАЛЬНОЙ ЗАЩИТЫ ул. Южнобутовская, д. 45, at. 1, РОССИЙСКОЙ ФЕДЕРАЦИИ пом. 2, ком.2 (МИНТРУД РОССИИ) улица Ильинка, 21, Москва, ГСП-4, 127994 тел.: 8 (495) 870-67-00, факс: 8 (495) 870-68-71 E-mail: mintrud@rosmintrud.ru 29 аЕ 100. 19 -4/B- $980 На№ — от — Уведомление  о внесении в реестр аккредитованных ОрГаНИЗЗ.ЦИй‚ оказывающих услуги в области охраны труда  Министерство труда и социальной защиты Российской Федерации уведомляет о TOM, что Общество с ограниченной ответственностью «Академия ДПО» внесено в peecTp аккредитованных — организаций, оказывающих услуги в области охраны труда, под регистрационным номером Ne 7066 or 28 декабря 2020 г.  В соответствии с поданным заявлением — указанная организация аккредитована на оказание услуги в области охраны труда:  - обучение работодателей и работников вопросам охраны труда.  В соответствии с пунктом 18 Правил аккредитации организаций, ок..."
22,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/reestr-1-scaled.jpg""; ""reestr-1-scaled.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",7de52b82992dfe539d03f85f3011f6a925a3ee8d0dd56569a23e00f7d843ec69,393322,2025-03-17 07:47:03,2025-05-28 13:37:18.261307,22,image_ocr,2025-05-28 13:37:18.339048,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\reestr-1-scaled.jpg.txt,,,"Департамент образования и науки города Москвы  (наименование лицензирующего органа)     Выписка из реестра лицензий по состоянию на 12:41 «16» сентября 2022 г.  1. Статус лицензии: действующая (действующая / приостановлена / приостановлена частично / прекращена)  2. Регистрационный номер лицензии: Ne Л035-01298-77/00181780 3. Дата предоставления лицензии: 02 декабря 2019  4. Полное и (в случае, если имеется) сокращенное наименование, в TOM числе фирменное наименование, и организационно-правовая форма юридического лица, адрес его места нахождения, государственный регистрационный номер записи о создании юридического лица:  ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «АКАДЕМИЯ ДПО» (ООО «АКАДЕМИЯ AIO»). Место нахождения: 117042, город Москва, улица Южнобутовская, fom 45, эт. 1, пом. 2, Kom. 2. ОГРН: 1197746048147.  (заполняется в случае, если лицензиатом является юридическое лицо)  5. Полное и (в случае, если имеется) сокращенное наименование иностранного юридического лица, полное и (в случа..."
23,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/reestr-2-scaled.jpg""; ""reestr-2-scaled.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",e5cee9a7df44a3bf52e79c3788ac51981d649609b33aa0865fd443b074e96706,246051,2025-03-17 07:47:04,2025-05-28 13:37:21.349409,23,image_ocr,2025-05-28 13:37:21.428132,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\reestr-2-scaled.jpg.txt,,,"8. Адреса мест осуществления отдельного вида деятельности, подлежащего лицензированию: 115230, r. Москва, Хлебозаводский проезд, д. 7, строение 9, этаж 5, пом. XII, комната 8;  9. Лицензируемый BU, деятельности с указанием выполняемых работ, оказываемых услуг, составляющих лицензируемый BU деятельности: Ha осуществление образовательной деятельности по реализации образовательных программ по видам образования, уровням образования, MO профессиям, специальностям, направлениям подготовки (fA профессионального образования), по подвидам  дополнительного                       образования: Дополнительное образование Ne n/t Подвиды 1 2 1 Дополнительное профессиональное образование 2 Дополнительное образование детей и взрослых        10. Номер и дата приказа (распоряжения) лицензирующего органа о предоставлении лицензии: № 1140Л от 02 декабря 2019        й ь ДОКУМЕНТ ПОДПИСАН ‚  Sad УСИЛЕННОЙ КВАЛИФИЦИРОВАННОЙ ЭЛЕКТРОННОЙ ПОДПИСЬЮ  Сертификат: 3BF25EA12FDC65D34C49134B4E55C456  Bnageney: ФЕДЕРАЛЬН..."
24,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F%20%D0%94%D0%9F%D0%9E%20%D0%9B%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D1%8F%20%D0%B7%D0%B0%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F.pdf""; ""Академия ДПО Лицензия заверенная.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",ae76c24efe6b0835112de9d9e0e34e97c34abaa86b7e4d052d299641b9ce6fd1,3535056,2025-03-17 07:47:04,2025-05-28 13:37:44.250573,24,ocr,2025-05-28 13:37:44.337908,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Академия ДПО Лицензия заверенная.pdf.txt,0.8702928870292888,"total_chars: 2106
total_words: 239
valid_words_count: 208
invalid_words_count: 31
trash_chars_ratio: 0.2207977207977208
invalid_words: -, ы, ёго, фип, шпп, ф, ы, a, уом, ы, ный, у, мщ, а, у, щ, а, у, a, ппт, дпо, -, -, ра, дпо, вно, а, a, b, d, d
most_common_words: и(9), деятельности(5), науки(4), города(4), москвы(4), осуществление(4), образовательной(4), профессиональное(4), дополнительное(4), т(3)","и науки города Москвы _  sie anaes  Shaver  т  ательной деятельности -  ы           `Приложение Ne 1.) : к лицензии Ha осуществление — образовательной деятельности от «02» декабря 2019 г.  Ne 040481  SS  TET.  И SEAS  Общество с ограниченной ответственностью хуказывается полное HEH случае, если имеется} сокращенное наименования (в TOM числе фирменное найменованне} юридического лица HH ёго Фипішпп. орпшшшюин‹›-птяшя формя юридичсского лица, ф:ппшп ums й & случае если имепся} отчество иидияидуцьиою прецприннчате лЯ)  7  aN > Sa AS м ы >a 7 7 7 BZ  NCAT  И)  УОМ ы  ТЕ Т Алимов  ный отчество (npn маличии) у т\юиип‹тт мщ  _:”’А/_/_‘""/і‘['@""/і‚( у Щ/а Й 'с'!у"" 7  ! | a  SANSA SSS  LGPLITEAAIEA  0016542  ; ППТ        SETA  Получение лицензии Ссообщение №15278802 от 19.09.2022 10:13 MCK.  ПУБЛИКАТОР  ООО ""АКАДЕМИЯ ДПО"" MHH: 7727406158 ОГРН: 1197746048147  СООБЩЕНИЕ °  Срок действия     Номер и дата выдачи Лицензирующий орган  — sata     вО 5 | ~ ENAPTAMEHT ОБРАЗОВАНИЯ И НАУКИ ГОРОДА (МОСКВЫ..."
25,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D0%9B%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D1%8F%20%D0%BE%D0%B1%D0%BE%D1%80%D0%BE%D1%82.jpg""; ""Лицензия оборот.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",b0c252985ac41d5c26ea93a44f1dcdd96ce44166f8cb22c68143ebd247075585,1553100,2025-03-17 07:47:05,2025-05-28 13:37:47.202898,25,image_ocr,2025-05-28 13:37:47.281926,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Лицензия оборот.jpg.txt,,,"ждешшч] 1 7042 город М‹›сква,_улица Южнобутовская  apes места нахождения юоридического лнца (место ~        crea ля индивЕлуального предпринимателя) —        ‘нзия предоставлена на срок:     Настоящая лш.гензия предастввлсгхн на основании. решения П Иказа `(приказ/распюряжение)     Депёртамента обвазования и науки города Москвы _  Коанменование энцегзирующео opm)        » декабря ald, we 4  Hacrosmas лицензия ‘имеет приложение (приложения), являющееся ее неотъемлемой  PT Ajumon     ~Gcimiocr: yromionoxore may) = omnes — Е фамнлия, na. отчество уполномоченного лица) `унслномоченного ava)"
26,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D0%9B%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D1%8F.jpg""; ""Лицензия.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",aebc597a544b4ea412d186250077db525782e2d809fdf44b62f53985cf75a06c,1563797,2025-03-17 07:47:04,2025-05-28 13:37:48.868310,26,image_ocr,2025-05-28 13:37:48.948336,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Лицензия.jpg.txt,,,
27,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D0%9F%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BA%20%D0%BB%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D0%B8.jpg""; ""Приложение к лицензии.jpg"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",c4204e7b57b4da55c247e6d9fa77944cde39249f4c39673c4f79caee740a20bc,1312907,2025-03-17 07:47:04,2025-05-28 13:37:53.439158,27,image_ocr,2025-05-28 13:37:53.537160,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Приложение к лицензии.jpg.txt,,,"Приложение Ne 1.1  к лицензии Ha осуществление образовательной деятельности от «02» декабря 2019 г.  Ne 040481  ЕПАРТАМЕНТ ОБРАЗОВАНИЯ И НАУКИ ГОРОДА МОСКВЫ  наименование лицензирующего oprana  ОБШЕСТВО С ОГРАНИЧЕННОИ ОТВЕТСТВЕННОСТЬ10     Общество с ош&ченн й ответственностью  ‘указывается полное и (в случае, если имеется) сокращенное наименования (в TOM числе фирменное нанменование) юридического лица или его филиала, организационно-правовая форма юридического лица, фамилия, имя н (в случае если имеется), отчество индивидуального предпринимателя) \ / 117042. город Москва, улица Южнобутовская, дом 45, 97. 1, пом. 2, Kom. 2  место нахождения норидического лица или ero филнала, место жительства — для инднвидуального предпринимателя        115230, г. Москва. Хлебозаводский проезд, д. 7, строение 9, этаж 5 mom. XII, комната & адреса мест осуществления образовательной деятельности ‘юридического лица или ero филиала, индивидуального предпринимателя, за исключением мест осуществле"
28,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D0%A1%D0%BE%D0%BE%D0%B1%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%20%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B8%20%D0%BB%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D0%B8%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F%20%D0%94%D0%9F%D0%9E.pdf""; ""Сообщение о получении лицензии Академия ДПО.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96""; ""96"")",e37d255cb9e5376a1fa5b4c58b17646bde8d0c049020531917741240ea2b1082,29315,2025-03-17 07:47:04,2025-05-28 13:37:54.249523,28,pdfplumber,2025-05-28 13:37:54.326499,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Сообщение о получении лицензии Академия ДПО.pdf.txt,0.924812030075188,"total_chars: 1284
total_words: 133
valid_words_count: 123
invalid_words_count: 10
trash_chars_ratio: 0.1791277258566978
invalid_words: мск, дпо, -, -, дпо, дпо, b, b, d, d
most_common_words: и(6), профессиональное(4), дополнительное(4), образование(4), сообщение(3), от(3), ооо(3), академия(3), дпо(3), инн(3)","Получение лицензии Сообщение №13278802 от 19.09.2022 10:13 МСК. ПУБЛИКАТОР ООО ""АКАДЕМИЯ ДПО"" ИНН: 7727406158 ОГРН: 1197746048147 СООБЩЕНИЕ Номер и дата выдачи Срок действия Лицензирующий орган Л035-01298-77/00181780 Бессрочная ДЕПАРТАМЕНТ ОБРАЗОВАНИЯ И НАУКИ ГОРОДА МОСКВЫ от 02.12.2019 ИНН: 7719028495 ОГРН: 1027700386625 Лицензируемая Осуществление образовательной деятельности деятельность: Оказываемые услуги: профессиональное обучение; дополнительное образование детей и взрослых; дополнительное профессиональное образование Текст сообщения ООО ""Академия ДПО"" 02.12.2019 года была получена лицензия на осуществление образовательной деятельности выданная Департаментом образования и науки города Москвы, № 040481, бланк 77Л01 № 0011399, в соответствии с приказом Департамента образования и науки города Москвы №1140Л от 02.12.2019 года, на осуществление образовательной деятельности по направлениям: профессиональное обучение; дополнительное образование детей и взрослых; дополнительное професси..."
7,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8/CCF14042023_0001.pdf""; ""CCF14042023_0001.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8""; ""96/уставные доки/уставные доки"")",574f22a0fcb40f821993cbdc455f889e288374a5fb71626b0847d75758e6df62,418080,2025-03-17 07:47:06,2025-05-28 13:32:48.646615,7,ocr,2025-05-28 13:32:48.748367,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\CCF14042023_0001.pdf.txt,0.9557522123893806,"total_chars: 994
total_words: 113
valid_words_count: 108
invalid_words_count: 5
trash_chars_ratio: 0.18611670020120724
invalid_words: -, кнд, дпо, a, ю
most_common_words: о(6), по(4), в(4), российской(3), с(3), ne(2), свидетельство(2), на(2), учет(2), организации(2)","Форма Ne 1-1-Учет Код по КНД 1121007  Федеральная налоговая служба  СВИДЕТЕЛЬСТВО  О ПОСТАНОВКЕ НА УЧЕТ РОССИЙСКОЙ ОРГАНИЗАЦИИ В НАЛОГОВОМ ОРГАНЕ ПО МЕСТУ ЕЕ НАХОЖДЕНИЯ  Настоящее свидетельство подтверждает, что российская организация ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАДЕМИЯ ДПО""                    (полное наименование российской организации в соответствии с учредительными документами)  orPH [1] 1] 9[7[7[4] 6] 0/4] 8/1] 4] 7)  поставлена на учет в соответствии с Налоговым кодексом Российской Федерации 01.02.2019 (число, месяц, 200)  в налоговом органе по месту нахождения ИНСПЭЩИЯ Федеральной налоговой 7]  службы Ne 27 no г.Москве                    (наименование налогового органа и его KOO)  и ей присвоен иннкоп — [7]7 [2 [7 4ТТ [1 [ss]  Sy  ial  Pres  О +         О “®% я О& % ‚Ор О ® 4406’0 О Seo,                 Главный государственный налоговый инспектор отдела формирования дел Межрайонной инспекции  Федеральной налоговой службы № 46 по г. Москве ® A. Ю. Абрашкина"
8,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8/CCF14042023_0002.pdf""; ""CCF14042023_0002.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/96/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8/%D1%83%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B4%D0%BE%D0%BA%D0%B8""; ""96/уставные доки/уставные доки"")",6261d9fe964b1f9ab07dccc8a213198da6631f6023ed0b1cda0031e55dce938c,1689794,2025-03-17 07:47:06,2025-05-28 13:33:11.737017,8,ocr,2025-05-28 13:33:11.821161,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\CCF14042023_0002.pdf.txt,0.9727891156462585,"total_chars: 7398
total_words: 882
valid_words_count: 858
invalid_words_count: 24
trash_chars_ratio: 0.09786428764530955
invalid_words: дпо, -, дпо, дпо, пом, дпо, а, дпо, а, дпо, -, дпо, дпо, пом, дпо, а, дпо, дпо, -, дпо, дпо, дпо, а, дпо
most_common_words: общества(54), в(24), с(21), г(21), по(20), академия(15), дпо(15), и(15), учредителя(12), ограниченной(12)","Решение Ne 1 Учредителя Общества с ограниченной ответственностью «Академия ДПО»  г. Москва 25 января 2019 г.  Мурашов Владислав Сергеевич Паспорт серии: 45 15 Ne 127822 выдан Отделением УФМС России no rop. Москве no району Черемушки  18.05.2015 года, к/п 770-123 Адрес: РФ г. Москва, ул. Архитектора Власова, д. 19, корп. 3, KB. 16.  Принял решение:  10.  Создать в г. Москве Общество с ограниченной ответственностью «Академия ДПО». Утвердить устав ООО «Академия ДПО».  Утвердить адрес места нахождения и хранения документов Общества: РФ 117042 г. Москва, улица Южнобутовская, д. 45, этаж 1, mom. 2, kom. 2. По данному адресу находиться постоянно действующий исполнительный орган Общества (Генеральный директор).  Уставной капитал составляет 40 000 (сорок тысяч) рублей. Состоит из 1 (одной) доли, номинальной стоимостью 40 000 (сорок тысяч) рублей, что составляет 100 % Уставного капитала Общества. Указанная доля принадлежит Мурашову Владиславу Сергеевичу. Доля в Уставном капитале оплачивается ден..."
